QD_first10_mean,QD_last10_mean,QD_delta,QD_slope,QD_min,QD_std,QC_slope,QC_minus_QD,IR_first10_mean,IR_last10_mean,IR_delta,IR_slope,Tmax_mean,Tmax_slope,Tmax_max,Tavg_mean,Tavg_slope,T_range_mean,CT_first10_mean,CT_last10_mean,CT_delta,CT_slope,CT_std,EE_mean,EE_slope,V0_mean,V0_std,V99_mean,V_mean_shift,Q_activation,ID,ID_clean,Cycle_Life,C_Rate,key,dQ_3.5V,dQ_3.45V,dQ_3.4V,dQ_3.35V,dQ_3.3V,dQ_3.25V,dQ_3.2V,dQ_3.15V,dQ_3.1V,Q_slope_cyc2,Q_slope_cyc10,Q_slope_cyc50,Q_slope_cyc99,TTI_first10,TTI_last10,TTI_slope,EE_last10,EE_delta,CE_mean,CE_slope
1.1539485,1.0595833,0.0943651999999999,-0.0006019388436843,1.0587758,0.088438669104542,-0.0002933487656765,-0.0051115389999999,0.0187693351879715,0.0170027503743767,-0.0017665848135948,-1.1789941332592671e-05,37.3072940826416,0.0104004669418357,38.7081298828125,32.932188186645504,0.0065415726600736,7.3257770919799805,3865.6,601.6,3264.0,-19.288712871287117,3226.279293551629,0.8736138861827655,-0.0003788719866312,3.15,0.2022747675534982,3.15,0.0,-0.7109509799999998,FastCharge_000005_CH18,FastCharge_000005_CH18,525,4,FastCharge_000005_CH18,3.75345116e-05,0.00049720217,0.0003911817923165,0.0001667822318085,0.0003700840197245,0.0007323433719816,0.0032136270078116,0.0307902269706947,0.0266168530316791,0.0424614937399464,0.0458500257628077,0.0442837628864892,0.0390713804057204,5655.657219645183,1979.9346598307293,-21.72659837592645,0.8629990058729827,0.0535412667371247,1.0035462724063786,-0.0002153170339513
1.11579664,1.0667670399999998,0.0490296000000001,-0.0003020247956795,1.0642239,0.0486695309143421,-7.5718679867995855e-06,-0.0053446119999999,0.0150917177088558,0.0150114956311881,-8.022207766771386e-05,-5.448822735707745e-08,37.98097557067871,0.0082935962968855,38.70784759521485,34.801535835266115,0.0059134090365213,6.500725727081299,10688.0,640.0,10048.0,-59.72181218121808,10052.606862381514,0.8861446271034589,-0.0002731676164428,3.15,0.2022747675534982,3.15,0.0,-0.39298506,FastCharge_000006_CH11,FastCharge_000006_CH11,1064,3,FastCharge_000006_CH11,-1.368402600000002e-06,-0.00017360662,-3.893510000000039e-05,-6.20158000000006e-05,-0.0003921718473353,-0.0007419257259701,-0.0034874304958286,-0.0129422797158759,0.0009013749998506,0.0513579939363049,0.0532719022773263,0.053651369803667,0.0520625263762291,6847.857982991535,1558.998258056641,-31.55978901151833,0.8803471389148789,0.042854194536589,1.005030886733715,-0.0002772652689547
1.11158395,1.0646099100000002,0.0469740399999998,-0.000279548040204,1.0600799,0.0484712109555655,1.599961716171859e-05,-0.005089553,0.0157257236540317,0.015689219161868,-3.6504492163656754e-05,1.2280864313027862e-07,38.8771556854248,0.0094804258715665,39.59511184692383,35.54851486206055,0.0052068910046522,6.745758399963379,10688.0,601.6,10086.4,-59.96529252925289,10065.605854711384,0.8844257618472078,-0.0002929255916111,3.15,0.2022747675534982,3.15,0.0,-0.3923453000000001,FastCharge_000006_CH35,FastCharge_000006_CH35,990,3,FastCharge_000006_CH35,-2.3886243000000004e-06,0.00014178181,7.613337917621813e-05,9.335321577203046e-05,-0.0002809496898106,-0.0002478377787575,-0.0009158985402809,-0.0056555853730824,0.0044775628669732,0.0502559295846273,0.051903015738741,0.052103904359103,0.0502858887582539,6963.554134928386,1651.0464973958328,-31.466969237744053,0.8776949113261454,0.0447485277667003,1.0048091270652844,-0.0002793018273917
1.11394956,1.07112942,0.0428201399999998,-0.0002595029498949,1.0674757,0.0434009225706429,4.310235223521125e-06,-0.0047589209999999,0.0156712843105196,0.0156111476011574,-6.013670936226741e-05,-1.688867174770367e-07,33.989592742919925,0.0016167805898021,37.55818939208984,32.24080356597901,0.0023105040377695,3.330516185760498,10713.6,601.6,10112.0,-59.96682868286825,10051.679856103654,0.8839871638143372,-0.0002542588949239,3.15,0.2022747675534982,3.15,0.0,-0.3510414400000001,FastCharge_000006_CH3,FastCharge_000006_CH3,936,3,FastCharge_000006_CH3,4.854328999999998e-06,3.75553999999998e-05,-0.0001177220490473,-0.0001725079660585,-0.0002988642970897,-0.0005836995348968,-0.0022580195828518,-0.009621963199963,0.0019496515653605,0.0501510503954296,0.0525796875594147,0.0525372330759333,0.0505825696202779,6956.315451660157,1496.020847167969,-32.543657783454115,0.8779347524431147,0.0393363428175199,1.0044662753837654,-0.0002476863848027
1.11126629,1.06194609,0.0493202000000001,-0.0003058976561656,1.0602307,0.0482707159877302,-1.4704967896788888e-05,-0.0049221589999999,0.0154031769372522,0.0153228686191141,-8.03083181381229e-05,-1.2210720326857233e-07,38.98133930206299,0.0082820765978574,39.49040985107422,35.74222553253174,0.0066262862477043,6.849879055023194,10688.0,588.8,10099.2,-60.23411941194117,10052.474927101286,0.8848915299226948,-0.0002669395057513,3.15,0.2022747675534982,3.15,0.0,-0.3893615800000001,FastCharge_000006_CH43,FastCharge_000006_CH43,1159,3,FastCharge_000006_CH43,-0.0001149838016999,-0.0001257035999602,-0.0005980658157932,-0.0009338323848144,-0.0003205010852168,-0.0006249207884121,-0.0027253624951585,-0.010866137098338,0.0022542551486151,0.0503381874185226,0.0519236934842254,0.0521009332763242,0.0507830211927927,6904.228080647787,1554.8875773111977,-31.908732778526858,0.8794339201520263,0.042131634190824,1.004649050968046,-0.0002750395417848
1.0970518,1.04974019,0.0473116099999999,-0.0002893526180618,1.0464231,0.0479197308313837,7.62420642061497e-07,-0.0050644919999999,0.0156772749498486,0.0155697595328092,-0.0001075154170393,-2.669174019599857e-07,36.0723653793335,0.0042080107287462,36.4913215637207,33.860556774139404,0.0045174479033903,4.770910530090332,10700.8,601.6,10099.2,-60.03365136513647,10039.209892735584,0.8813226967264977,-0.0002596534006742,3.15,0.2022747675534982,3.15,0.0,-0.3875890800000001,FastCharge_000006_CH48,FastCharge_000006_CH48,1157,3,FastCharge_000006_CH48,0.0001910043917,-0.0006790351293029,0.0001312720580365,0.000263041625476,-0.0005684485196997,-0.0010396195781404,-0.0045261045296577,-0.0236700456822735,-0.010115605598735,0.0449831166326359,0.0468336321984874,0.0475077895252733,0.0469967313992969,6652.439356689453,1423.5499951171876,-31.29876273967727,0.8762517164481339,0.0414437599225857,1.0048452984945089,-0.000277608205765
1.12071394,1.07297636,0.0477375799999999,-0.0002857644452445,1.0686373,0.0491317072859625,1.2510077407741808e-05,-0.0052728359999999,0.0156814876012504,0.0156044869683682,-7.700063288211892e-05,-3.628075310606327e-07,36.328597412109374,0.007560722975984,36.8818588256836,33.33198221206665,0.0041491724054913,5.7514263534545895,10688.0,576.0,10112.0,-60.056693669366894,10053.395015336862,0.8823723667224488,-0.0002921611962828,3.15,0.2022747675534982,3.15,0.0,-0.3976817000000001,FastCharge_000006_CH8,FastCharge_000006_CH8,941,3,FastCharge_000006_CH8,-4.203856199999999e-05,-0.0001651804,0.0001422674581524,-7.793296128128825e-05,-0.0001246407047666,-0.0002060325993093,-0.0009336690408026,-0.0034940178619231,0.006814718272924,0.0482686237481256,0.0497952317635492,0.0502652149963025,0.0480159480428258,6820.723196207682,1559.9417358398434,-31.3186543369913,0.8754453634243268,0.0450101812595148,1.0049432568774253,-0.0002797153134995
1.14676269,1.08499569,0.0617670000000001,-0.000386329530153,1.0817878,0.059967455557192,-7.677464206420715e-05,-0.0052592629999999,0.0174432599917054,0.017562554962933,0.0001192949712276,2.321320382764808e-06,35.77414920806885,0.0127661975868608,36.80428314208984,32.53092468261719,0.0043281767599367,5.827137184143067,9075.2,588.8,8486.400000000001,-49.857401740174005,8396.583021586817,0.8719277281908924,-0.0003784539336583,3.15,0.2022747675534982,3.15,0.0,-0.4836236599999999,FastCharge_000008_CH47,FastCharge_000008_CH47,617,8,FastCharge_000008_CH47,0.0001432528201,-0.0001725360774091,4.942277115383125e-05,0.0002110345509836,0.0003147746152464,0.0006513217669067,0.0028738910302747,0.0307216411328708,0.0415304229839518,0.0454787814935854,0.0466424648310153,0.0440680723838467,0.0410734408932452,5836.441799723308,1658.4264302571617,-24.754604871204872,0.8614078841888674,0.0529246632170931,1.0045156481081288,-0.0002656074150922
1.14636177,1.08606336,0.0602984099999999,-0.0003677111755175,1.0810224,0.0602341631953108,-5.60928844884452e-05,-0.00551526,0.0166953211650252,0.0168320218101143,0.0001367006450891,2.398961948768973e-06,36.67690174102784,0.0140277050394857,37.85512161254883,32.97296007156372,0.005646024086509,6.770041027069092,9036.8,588.8,8448.0,-50.21686168616857,8396.583021586817,0.8723222880662638,-0.0003830816035249,3.15,0.2022747675534982,3.15,0.0,-0.48667846,FastCharge_000008_CH48,FastCharge_000008_CH48,600,8,FastCharge_000008_CH48,3.76743326e-05,0.0001450812871987,4.6089099999999626e-05,8.36652999999998e-05,0.0003511142415344,0.0009231527065139,0.0032482524201445,0.0340853035678145,0.0404210552836995,0.0462245713016017,0.0470960916498425,0.0448650166144451,0.0417146045567175,5824.922474986668,1674.2577065600003,-24.59715375568916,0.8617132470294259,0.0535645120173172,1.0047540696903248,-0.000267676736803
1.15793768,1.07140035,0.08653733,-0.000515804051005,1.0639789,0.0877556037400111,-0.0002125135727572,-0.0053514259999999,0.0184327205643057,0.0171581571921706,-0.0012745633721351,-6.525141644989262e-06,32.09154136657715,-0.0036680579907965,37.59764099121094,30.083834686279296,-0.0010813813849034,3.716244792938233,3852.8,614.4,3238.4,-19.34862286228622,3239.429654491667,0.8792526808531619,-0.000364122132722,3.15,0.2022747675534982,3.15,0.0,-0.7089919,FastCharge_000009_CH4,FastCharge_000009_CH4,526,8,FastCharge_000009_CH4,-5.607867000000002e-07,-4.881708000000005e-05,0.000407710549375,-0.000581242881433,0.0003042627138884,0.0006473130331485,0.0027864198927336,0.0289278150429094,0.0260705446383665,0.0515375009380734,0.0505716305901738,0.0502126655389383,0.0482508293935685,5575.607477213542,1807.2207165527343,-22.44246121909552,0.8698131309826278,0.0514690470449107,1.0037666891978,-0.0002101283857446
1.15743943,1.06827595,0.08916348,-0.0005476130243024,1.0640887,0.0877267796846531,-0.0002445485172517,-0.0053045589999999,0.0187338659539818,0.017099174670875,-0.0016346912831068,-1.028818518433023e-05,31.25144495010376,-0.0396827870004714,34.01215744018555,29.81907615661621,-0.0172235920720366,2.60256217956543,3865.6,588.8,3276.8,-19.364752475247503,3239.567473351959,0.8726744579205733,-0.000382062698341,3.15,0.2022747675534982,3.15,0.0,-0.7076803799999998,FastCharge_000009_CH7,FastCharge_000009_CH7,489,8,FastCharge_000009_CH7,8.514071e-05,-6.925876134099653e-05,-1.3847400000000128e-05,0.0001298914144993,-1.2089548947331883e-05,6.397690083216612e-05,0.0010065850552846,0.0224795958997801,0.0343519440023467,0.0431804019710929,0.0453893114138764,0.0440297991035332,0.0397355898452654,5454.404333089193,1767.1868872070313,-22.452027771429467,0.8620821692769542,0.0531890157208027,1.0037276189119526,-0.0002101742081036
1.16752294,1.07798236,0.0895405799999999,-0.0005536569348934,1.0733846000000002,0.0877893826991158,-0.0002487582940294,-0.0052204009999999,0.019103373773396,0.0174691867083311,-0.0016341870650649,-1.0422103077915396e-05,35.297885704040525,0.0120181588242443,36.58507537841797,31.637945556640624,0.0032205184171982,5.677048797607422,3827.2,576.0,3251.2,-19.149690969096905,3226.6959408038424,0.8730411860791846,-0.0003849204659385,3.15,0.2022747675534982,3.15,0.0,-0.7084815800000002,FastCharge_000009_CH8,FastCharge_000009_CH8,500,8,FastCharge_000009_CH8,-1.6728257000000008e-06,8.274759999999997e-05,-0.00042924195077,-3.3214977814464974e-05,3.7055834084028655e-06,8.376842558087405e-05,0.0007422467837019,0.0226715358203062,0.035332371353709,0.042034001212284,0.0459754316750871,0.0440793824885473,0.0385079595081024,5553.68504313151,1895.720278320313,-21.670605678463325,0.8623105910333031,0.0535304405626639,1.0036220110858165,-0.0002103331502791
1.16463299,1.0791783199999998,0.08545467,-0.0005067998583858,1.0691837,0.0880108888091504,-0.0001976585430543,-0.005337592,0.0193011673167347,0.0181977335363626,-0.0011034337803721,-5.28212674710971e-06,37.73767501831055,0.0173795859963193,38.90525817871094,32.98082794189453,0.0050412970679391,7.489278659820557,3814.4,588.8,3225.6000000000004,-19.22035403540352,3214.374371226848,0.872227462294187,-0.0004024363598552,3.15,0.2022747675534982,3.15,0.0,-0.7122629,FastCharge_000010_CH44,FastCharge_000010_CH44,489,6,FastCharge_000010_CH44,6.549663556258064e-05,-0.0002749902499999,-7.028195174471228e-05,0.000840409573676,0.0001162848858186,0.0005531402472994,0.0024978845057404,0.031611137745495,0.0416513504001317,0.04349205444409,0.0447118830375336,0.0422444787486868,0.0390445400668674,5686.81819132487,1989.833379313151,-21.913025239462403,0.8609646093515548,0.0551484640512893,1.0037287301137083,-0.0002141517839342
1.1636604900000005,1.07877763,0.0848828600000002,-0.0004929072481248,1.0699197,0.0886636932169104,-0.0001840750189018,-0.005706104,0.0182991782203316,0.0171201691031456,-0.001179009117186,-5.565579335699549e-06,37.92821140289307,0.0148768411768544,39.01078796386719,33.449800148010254,0.0059729981100526,7.388005294799805,3865.6,601.6,3264.0,-19.32174017401739,3239.2913239781324,0.8798485086128143,-0.0003532436110349,3.15,0.2022747675534982,3.15,0.0,-0.71713728,FastCharge_000011_CH26,FastCharge_000011_CH26,524,9,FastCharge_000011_CH26,0.0002200046733592,-5.0622119999999904e-05,-0.000304429326051,-0.0001999523592927,0.0001363056166524,0.0003434327404631,0.0017592740990074,0.0213682839666666,0.02782435078145,0.0487242228846027,0.0511090492872275,0.049552045981345,0.0457351413072321,5707.458057454428,2014.7189583333331,-21.792213672294963,0.8704330821448204,0.0508320483489296,1.0040580291498038,-0.0002131143807223
1.12460751,1.07569004,0.0489174699999999,-0.0002967757179717,1.0731678,0.0490173151757427,-1.20859465946399e-06,-0.0051847309999999,0.0161189436912536,0.0160958528518676,-2.309083938598772e-05,1.1527946036112705e-07,35.553125610351564,0.0059033329480408,37.29108810424805,33.20958011627197,0.0032998523775106,4.410845355987549,10688.0,614.4,10073.6,-59.86851485148511,10066.130618345866,0.8807420319366925,-0.0003037507235708,3.15,0.2022747675534982,3.15,0.0,-0.3956023199999998,FastCharge_000012_CH21,FastCharge_000012_CH21,933,6,FastCharge_000012_CH21,2.7607799e-05,4.911226209072415e-05,-0.0006836949425386,-0.0006435940041361,-0.0001530443255435,-0.0002305575123296,-0.0007687370482692,-0.0011469895422623,0.0103019601300843,0.0483167931350104,0.050116310410233,0.0499937887592058,0.0476875921984833,7047.131247151692,1562.1025846354164,-32.68034033117665,0.8732325183720615,0.0458194015454187,1.0048398110231438,-0.0002759555272622
1.10035002,1.0543483299999998,0.0460016900000002,-0.0002727535745574,1.0491925,0.0478052002037406,1.8392361836177587e-05,-0.0052520349999999,0.0184590520337224,0.0181977139785885,-0.0002613380551338,-1.1252409460269932e-06,36.62353370666504,0.0076403142938806,37.2458381652832,33.62253494262696,0.0044845868559023,5.879529552459717,10726.4,512.0,10214.4,-60.840900090008965,10079.518464688676,0.8774135851978225,-0.0002825074900702,3.15,0.2022747675534982,3.15,0.0,-0.3871242600000002,FastCharge_000012_CH5,FastCharge_000012_CH5,787,6,FastCharge_000012_CH5,1.4442192600000003e-05,-0.0005493082774364,0.0003517292275824,-0.0001565628624297,-0.0004087543868701,-0.0007603101669952,-0.0022279347284129,-0.0232010054155047,-0.0091507815822609,0.0398871605754196,0.0425275490523091,0.0430271823161414,0.0417268116042564,6875.376127929689,1508.571005452474,-31.962536271669148,0.8711497015008132,0.0434466228024135,1.0050141278408693,-0.0002780846120617
1.13739471,1.08174618,0.05564853,-0.0003260734965496,1.0729031999999998,0.0596244649571516,-1.89556273627378e-05,-0.0059050629999999,0.0166058097034692,0.0166698129847645,6.400328129529953e-05,8.49359164429685e-06,36.867216453552246,0.0045040429106999,37.61469268798828,33.1800400352478,0.0010837134319206,6.571143360137939,1971.2,678.4,1292.8000000000002,-7.7176357635763555,1244.062547623712,0.884938874174014,-0.0003011426546564,3.15,0.2022747675534982,3.15,0.0,-0.4842392800000001,FastCharge_000013_CH13,FastCharge_000013_CH13,906,4,FastCharge_000013_CH13,-1.8450101e-06,-0.00035310965,-0.0002153969079571,-0.0002763962187366,9.924575753087612e-05,0.0001648307708821,0.001090584618521,0.0093822714801365,0.0147955438818332,0.0489218188059473,0.0503741477947341,0.0491769116222437,0.0473976706559353,2377.3497058105468,1729.6643314615883,-9.856484010070924,0.8779523899543948,0.0460983092379325,1.0051211812822851,-0.000263837011306
1.1162714800000002,1.06001794,0.0562535400000001,-0.0003300659567956,1.0507991,0.0597767004644994,-2.2379838583856923e-05,-0.005745628,0.0165144339203834,0.016274775750935,-0.0002396581694483,6.429732288464428e-06,36.22966411590576,0.00303152334429,37.12896728515625,32.73393339157104,0.0011216139657484,6.0811865234375,1971.2,678.4,1292.8000000000002,-7.646204620462039,1243.940721417223,0.8836852426538306,-0.0002913541495383,3.15,0.2022747675534982,3.15,0.0,-0.4853249799999999,FastCharge_000013_CH14,FastCharge_000013_CH14,789,4,FastCharge_000013_CH14,0.0001582864816999,-0.00055382873,-0.0003485686382227,0.0002535747910868,-0.000249993222443,-0.0004684368241166,-0.0018383336986376,-0.0076013334722066,0.0048985114925456,0.0468617144549651,0.0491154610053777,0.0484834780915602,0.0469597670536195,2351.768119710287,1706.9705940755207,-9.76086481350772,0.8770959978531389,0.0453114067521033,1.0050639013872036,-0.0002690869172603
