QD_first10_mean,QD_last10_mean,QD_delta,QD_slope,QD_min,QD_std,QC_slope,QC_minus_QD,IR_first10_mean,IR_last10_mean,IR_delta,IR_slope,Tmax_mean,Tmax_slope,Tmax_max,Tavg_mean,Tavg_slope,T_range_mean,CT_first10_mean,CT_last10_mean,CT_delta,CT_slope,CT_std,EE_mean,EE_slope,V0_mean,V0_std,V99_mean,V_mean_shift,Q_activation,ID,ID_clean,Cycle_Life,C_Rate
1.1206345699999998,1.0726161699999999,0.048018399999999906,-0.0002863470411041106,1.0691667999999999,0.04887094007206374,9.921441344134792e-06,-0.005182395999999998,0.015887599252164365,0.015667222440242767,-0.00022037681192159722,-3.264964553433998e-06,36.928730163574215,0.02125003378633773,38.634735107421875,33.86083618164062,0.014268574364150284,6.124258823394776,10688.0,588.8,10099.2,-59.96452445244521,10051.812779792506,0.8810745061119516,-0.0002483967255385401,3.15,0.20227476755349824,3.15,0.0,-0.3948954400000002,FastCharge_000002_CH7,FastCharge_000002_CH7,1047,5
1.13829594,1.0796069300000002,0.05868900999999971,-0.00035322108430843347,1.0739927,0.059781376164883285,-4.320285268527012e-05,-0.005255854999999993,0.01697555184364319,0.016941631399095058,-3.392044454813073e-05,7.785309274883198e-07,36.07005844116211,0.00938479625245242,37.24092483520508,32.64126234054565,0.003947496514330345,6.087929534912109,9088.0,665.6,8422.4,-50.08321632163214,8404.212922957155,0.8749491819150417,-0.00032380696984937144,3.15,0.20227476755349824,3.15,0.0,-0.4832661600000001,FastCharge_000003_CH39,FastCharge_000003_CH39,743,7
1.13288294,1.0741251600000001,0.05875777999999987,-0.0003508216099609961,1.0681152,0.05996691688440449,-4.073225022502077e-05,-0.005302939999999996,0.017051632702350616,0.01708342470228672,3.17919999361059e-05,1.433807713846547e-06,34.86816596984863,0.008355033364054217,36.07556915283203,32.07764303207397,0.0031613167763614694,5.059268054962158,9100.8,640.0,8460.8,-50.26832283228322,8417.190753784778,0.8791341312096453,-0.0003380850226536645,3.15,0.20227476755349824,3.15,0.0,-0.48494346,FastCharge_000003_CH40,FastCharge_000003_CH40,704,7
1.04666502,1.01144232,0.03522270000000005,-0.00027643166636663635,1.0066875,0.024144545803339842,-0.00019895788238823522,-0.001436660999999988,0.016997601091861724,0.017245525680482387,0.0002479245886206627,2.3941159753551805e-06,36.099465446472166,0.0007925800285716637,37.95610427856445,31.853509540557862,-0.00048697059876278255,7.046913452148438,1792.0,819.2,972.8,-5.784386438643858,991.1688905529675,0.8790442867090086,-0.00011698259658340357,3.15,0.20227476755349824,3.15,0.0,-0.18684188000000002,FastCharge_000004_CH1,FastCharge_000004_CH1,664,6
1.1000203300000002,1.0344937799999998,0.0655265500000004,-0.00039899285208520863,1.0295508,0.06597360094890901,5.7648482568252835e-05,-0.008030969799999996,0.01699692327529192,0.017131998389959335,0.0001350751146674163,1.5825478367322142e-06,36.196563720703125,-0.0020304087751304377,39.04987335205078,32.50553827285766,-0.0033896795021604222,6.240648078918457,2048.0,806.4,1241.6,-7.372769276927688,1245.0992339568754,0.8889306323689307,-0.0004695793440056622,3.15,0.20227476755349824,3.15,0.0,-0.5328669000000001,FastCharge_000004_CH3,FastCharge_000004_CH3,1062,6
1.1539485,1.0595833000000001,0.09436519999999993,-0.0006019388436843723,1.0587758,0.088438669104542,-0.00029334876567656666,-0.00511153899999999,0.01876933518797159,0.017002750374376773,-0.0017665848135948181,-1.1789941332592671e-05,37.307294082641604,0.010400466941835709,38.7081298828125,32.932188186645504,0.0065415726600736475,7.3257770919799805,3865.6,601.6,3264.0,-19.288712871287114,3226.279293551629,0.8736138861827655,-0.00037887198663128424,3.15,0.20227476755349824,3.15,0.0,-0.7109509799999998,FastCharge_000005_CH18,FastCharge_000005_CH18,525,4
1.11579664,1.0667670399999998,0.04902960000000012,-0.00030202479567957,1.0642239,0.04866953091434212,-7.5718679867995855e-06,-0.005344611999999991,0.015091717708855867,0.015011495631188154,-8.022207766771386e-05,-5.4488227357077453e-08,37.98097557067871,0.008293596296885562,38.707847595214844,34.801535835266115,0.005913409036521346,6.500725727081299,10688.0,640.0,10048.0,-59.721812181218084,10052.606862381514,0.8861446271034589,-0.0002731676164428272,3.15,0.20227476755349824,3.15,0.0,-0.39298506,FastCharge_000006_CH11,FastCharge_000006_CH11,1064,3
1.1203459400000002,1.07245431,0.047891630000000296,-0.0002883644182418197,1.0683683000000002,0.04889607499502359,8.882586858681999e-06,-0.005240249999999999,0.015869258530437948,0.015857695788145065,-1.1562742292883094e-05,2.053236611748939e-07,35.116070976257326,0.003730792398392693,37.72848129272461,33.08242473602295,0.0024806838975523693,3.8864543533325193,10700.8,601.6,10099.199999999999,-60.00753675367534,10040.003013864089,0.8826112761873784,-0.00030152274721409656,3.15,0.20227476755349824,3.15,0.0,-0.39552954000000007,FastCharge_000006_CH19,FastCharge_000006_CH19,1040,3
1.1163428000000002,1.06664979,0.04969301000000015,-0.0002934244500450056,1.0580338,0.04844800029663553,-1.3351743174351533e-06,-0.00571276199999998,0.015520808845758438,0.015381154883652926,-0.00013965396210551158,-1.9033737827126618e-06,37.39107452392578,0.007816326737654328,38.138309478759766,35.03467514038086,0.00783100012576944,5.044624195098877,10700.8,601.6,10099.199999999999,-59.703378337833755,10040.266068187633,0.8895447170223991,-0.0002632649510647737,3.15,0.20227476755349824,3.15,0.0,-0.38965282,FastCharge_000006_CH27,FastCharge_000006_CH27,1316,3
1.11158395,1.0646099100000002,0.04697403999999983,-0.000279548040204017,1.0600798999999999,0.04847121095556558,1.599961716171859e-05,-0.005089553,0.015725723654031753,0.015689219161868096,-3.6504492163656754e-05,1.2280864313027862e-07,38.8771556854248,0.009480425871566552,39.59511184692383,35.54851486206055,0.005206891004652276,6.745758399963379,10688.0,601.6,10086.4,-59.96529252925289,10065.605854711383,0.8844257618472078,-0.0002929255916111232,3.15,0.20227476755349824,3.15,0.0,-0.3923453000000001,FastCharge_000006_CH35,FastCharge_000006_CH35,990,3
1.11394956,1.07112942,0.042820139999999896,-0.00025950294989498537,1.0674757,0.043400922570642944,4.310235223521125e-06,-0.004758920999999987,0.015671284310519694,0.015611147601157426,-6.013670936226741e-05,-1.688867174770367e-07,33.989592742919925,0.001616780589802113,37.558189392089844,32.24080356597901,0.002310504037769567,3.330516185760498,10713.6,601.6,10112.0,-59.96682868286825,10051.679856103654,0.8839871638143372,-0.0002542588949239002,3.15,0.20227476755349824,3.15,0.0,-0.35104144000000015,FastCharge_000006_CH3,FastCharge_000006_CH3,936,3
1.11126629,1.06194609,0.04932020000000015,-0.00030589765616561426,1.0602307,0.04827071598773025,-1.4704967896788888e-05,-0.0049221589999999945,0.015403176937252284,0.015322868619114161,-8.03083181381229e-05,-1.2210720326857233e-07,38.98133930206299,0.008282076597857487,39.49040985107422,35.74222553253174,0.0066262862477043626,6.849879055023194,10688.0,588.8,10099.2,-60.23411941194117,10052.474927101286,0.8848915299226948,-0.00026693950575137876,3.15,0.20227476755349824,3.15,0.0,-0.3893615800000001,FastCharge_000006_CH43,FastCharge_000006_CH43,1159,3
1.0970518,1.04974019,0.04731160999999995,-0.00028935261806180637,1.0464231,0.0479197308313837,7.62420642061497e-07,-0.005064491999999972,0.015677274949848653,0.015569759532809258,-0.00010751541703939507,-2.669174019599857e-07,36.0723653793335,0.004208010728746246,36.4913215637207,33.860556774139404,0.004517447903390328,4.770910530090332,10700.8,601.6,10099.199999999999,-60.03365136513647,10039.209892735584,0.8813226967264977,-0.0002596534006742622,3.15,0.20227476755349824,3.15,0.0,-0.38758908000000014,FastCharge_000006_CH48,FastCharge_000006_CH48,1157,3
1.12071394,1.07297636,0.047737579999999946,-0.00028576444524452526,1.0686373,0.0491317072859625,1.2510077407741808e-05,-0.005272835999999986,0.01568148760125041,0.015604486968368293,-7.700063288211892e-05,-3.628075310606327e-07,36.328597412109374,0.007560722975984075,36.881858825683594,33.33198221206665,0.004149172405491314,5.7514263534545895,10688.0,576.0,10112.0,-60.056693669366894,10053.395015336862,0.8823723667224488,-0.0002921611962828607,3.15,0.20227476755349824,3.15,0.0,-0.39768170000000014,FastCharge_000006_CH8,FastCharge_000006_CH8,941,3
1.11891213,1.06948787,0.04942426000000011,-0.00030142115451545416,1.0677625,0.04900382705245578,-4.91466906690561e-06,-0.004957123999999975,0.015387129038572311,0.015322560351341963,-6.456868723034824e-05,-4.428596884915223e-07,36.79580417633056,0.009594380573006201,37.344581604003906,33.49037616729736,0.004723832147313867,5.992128009796143,10700.8,601.6,10099.199999999999,-60.03134713471346,10052.474927101286,0.8805004574757959,-0.00029804934211335695,3.15,0.20227476755349824,3.15,0.0,-0.39544709999999994,FastCharge_000007_CH24,FastCharge_000007_CH24,877,9
1.11663775,1.0699023899999998,0.046735360000000226,-0.0002795079585958607,1.0652004,0.04809577591448766,1.3415769576957898e-05,-0.005011773000000026,0.01494072237983346,0.014802298974245787,-0.0001384234055876732,-1.2998612574672005e-06,31.68608320236206,0.0006201437747840377,32.24843978881836,31.25923360824585,0.001509656622858247,0.9377278137207031,10713.6,588.8,10124.800000000001,-59.94455445544549,10053.395015336862,0.8826399611078982,-0.0002879864889735998,3.15,0.20227476755349824,3.15,0.0,-0.3896406800000001,FastCharge_000007_CH39,FastCharge_000007_CH39,859,9
1.14676269,1.08499569,0.06176700000000013,-0.00038632953015301413,1.0817878,0.059967455557192004,-7.677464206420715e-05,-0.005259262999999981,0.01744325999170542,0.017562554962933064,0.00011929497122764587,2.3213203827648074e-06,35.77414920806885,0.0127661975868608,36.804283142089844,32.53092468261719,0.004328176759936723,5.827137184143067,9075.2,588.8,8486.400000000001,-49.857401740174005,8396.583021586817,0.8719277281908924,-0.000378453933658389,3.15,0.20227476755349824,3.15,0.0,-0.4836236599999999,FastCharge_000008_CH47,FastCharge_000008_CH47,617,8
1.14636177,1.08606336,0.06029840999999991,-0.0003677111755175554,1.0810224,0.060234163195310816,-5.60928844884452e-05,-0.0055152600000000045,0.016695321165025236,0.016832021810114384,0.00013670064508914878,2.398961948768973e-06,36.676901741027834,0.014027705039485758,37.85512161254883,32.97296007156372,0.00564602408650906,6.770041027069092,9036.8,588.8,8448.0,-50.21686168616857,8396.583021586817,0.8723222880662638,-0.0003830816035249456,3.15,0.20227476755349824,3.15,0.0,-0.48667846000000003,FastCharge_000008_CH48,FastCharge_000008_CH48,600,8
1.15793768,1.07140035,0.08653733000000008,-0.0005158040510050964,1.0639789,0.0877556037400111,-0.000212513572757276,-0.005351425999999997,0.018432720564305782,0.01715815719217062,-0.0012745633721351624,-6.525141644989262e-06,32.09154136657715,-0.0036680579907965387,37.59764099121094,30.083834686279296,-0.0010813813849034962,3.7162447929382325,3852.8,614.4,3238.4,-19.34862286228622,3239.429654491667,0.8792526808531619,-0.0003641221327220624,3.15,0.20227476755349824,3.15,0.0,-0.7089919,FastCharge_000009_CH4,FastCharge_000009_CH4,526,8
1.15743943,1.0682759499999999,0.08916348000000007,-0.0005476130243024282,1.0640886999999999,0.08772677968465316,-0.00024454851725172293,-0.005304558999999995,0.018733865953981875,0.017099174670875072,-0.0016346912831068025,-1.028818518433023e-05,31.25144495010376,-0.0396827870004714,34.01215744018555,29.819076156616212,-0.01722359207203668,2.60256217956543,3865.6,588.8,3276.8,-19.364752475247506,3239.567473351959,0.8726744579205733,-0.0003820626983410467,3.15,0.20227476755349824,3.15,0.0,-0.7076803799999998,FastCharge_000009_CH7,FastCharge_000009_CH7,489,8
1.16752294,1.07798236,0.08954057999999998,-0.0005536569348934849,1.0733846000000002,0.08778938269911586,-0.0002487582940294017,-0.005220400999999988,0.019103373773396014,0.017469186708331107,-0.001634187065064907,-1.0422103077915396e-05,35.297885704040525,0.012018158824244344,36.58507537841797,31.637945556640624,0.0032205184171982195,5.677048797607422,3827.2,576.0,3251.2,-19.149690969096902,3226.6959408038424,0.8730411860791846,-0.0003849204659385808,3.15,0.20227476755349824,3.15,0.0,-0.7084815800000002,FastCharge_000009_CH8,FastCharge_000009_CH8,500,8
1.1646329899999999,1.0791783199999998,0.08545467000000007,-0.0005067998583858401,1.0691837,0.0880108888091504,-0.00019765854305430364,-0.0053375920000000064,0.019301167316734792,0.01819773353636265,-0.0011034337803721428,-5.28212674710971e-06,37.73767501831055,0.01737958599631936,38.90525817871094,32.98082794189453,0.005041297067939163,7.489278659820557,3814.4,588.8,3225.6000000000004,-19.22035403540352,3214.374371226848,0.872227462294187,-0.0004024363598552733,3.15,0.20227476755349824,3.15,0.0,-0.7122629,FastCharge_000010_CH44,FastCharge_000010_CH44,489,6
1.1636604900000003,1.07877763,0.08488286000000023,-0.0004929072481248108,1.0699197,0.08866369321691045,-0.00018407501890189222,-0.005706104000000001,0.01829917822033167,0.0171201691031456,-0.001179009117186068,-5.565579335699549e-06,37.92821140289307,0.014876841176854443,39.01078796386719,33.449800148010254,0.005972998110052613,7.388005294799805,3865.6,601.6,3264.0,-19.32174017401739,3239.2913239781324,0.8798485086128143,-0.00035324361103492556,3.15,0.20227476755349824,3.15,0.0,-0.71713728,FastCharge_000011_CH26,FastCharge_000011_CH26,524,9
1.11345806,1.06383897,0.04961908999999998,-0.000304004924092407,1.0622736000000002,0.0492059486490062,-7.292697869789127e-06,-0.0056274429999999855,0.014994028117507696,0.015017894096672535,2.3865979164839138e-05,4.938381793636439e-07,39.44980613708496,0.0037793442124974537,40.07662582397461,36.05065715789795,0.004350773570704203,7.37585678100586,10713.6,588.8,10124.800000000001,-59.774041404140384,10066.78287247719,0.8887685875794046,-0.00028753439726220137,3.15,0.20227476755349824,3.15,0.0,-0.39691352,FastCharge_000012_CH13,FastCharge_000012_CH13,1116,6
1.10181961,1.05214063,0.04967897999999993,-0.0003050440876087639,1.0500578999999999,0.0489295460144249,-8.315713771377685e-06,-0.0054862990000000035,0.01531656002625823,0.015181772597134113,-0.00013478742912411724,-4.6600022948683425e-07,39.673063125610355,0.008573388283652597,40.1955451965332,35.51698291778565,0.008466367793090282,7.51757703781128,10700.8,588.8,10112.0,-59.88464446444642,10065.73729233979,0.8817113848383173,-0.0002849957140882992,3.15,0.20227476755349824,3.15,0.0,-0.39462982,FastCharge_000012_CH15,FastCharge_000012_CH15,828,6
1.12460751,1.07569004,0.04891746999999991,-0.00029677571797179453,1.0731678,0.04901731517574274,-1.20859465946399e-06,-0.005184730999999998,0.016118943691253662,0.016095852851867674,-2.3090839385987716e-05,1.1527946036112705e-07,35.553125610351564,0.005903332948040852,37.29108810424805,33.20958011627197,0.0032998523775106346,4.410845355987549,10688.0,614.4,10073.6,-59.86851485148511,10066.130618345866,0.8807420319366925,-0.0003037507235708717,3.15,0.20227476755349824,3.15,0.0,-0.39560231999999984,FastCharge_000012_CH21,FastCharge_000012_CH21,933,6
1.12445775,1.0764964000000001,0.04796134999999979,-0.0002867400150015039,1.0716274,0.04938161000362661,1.2147372337226349e-05,-0.005538129000000016,0.015642877388745546,0.015590391401201487,-5.2485987544058366e-05,-2.730661986952321e-07,35.48353149414063,0.006677653223696437,36.101497650146484,33.10796827316284,0.0031008305794263395,4.485029449462891,10700.8,614.4,10086.4,-60.01982598259822,10052.342827102546,0.8826526634270158,-0.00030252226424621047,3.15,0.20227476755349824,3.15,0.0,-0.39986283999999994,FastCharge_000012_CH23,FastCharge_000012_CH23,859,6
1.1219170000000003,1.0712412499999997,0.050675750000000575,-0.0003175184128412841,1.0706265,0.048758339928273546,-2.3405489348931653e-05,-0.0052558489999999835,0.015545305330306292,0.015490961726754904,-5.434360355138779e-05,-1.357112805245805e-07,37.86893924713135,0.0075081217457072065,38.401493072509766,35.0670027923584,0.006068738587725899,5.845619068145752,10726.4,601.6,10124.8,-60.209540954095374,10052.474927101284,0.8859304415716859,-0.0002782138883006115,3.15,0.20227476755349824,3.15,0.0,-0.39246588000000004,FastCharge_000012_CH29,FastCharge_000012_CH29,1156,6
1.1111829600000003,1.06298212,0.048200840000000245,-0.00029150298649864874,1.0592589,0.04870798375173699,3.7013975397527856e-06,-0.005108888000000014,0.015021111443638801,0.014949533622711897,-7.157782092690433e-05,-5.774952732792136e-08,38.43748790740967,0.008432730609791815,38.980979919433594,35.27625057220459,0.005167410684855221,6.371263027191162,10752.0,601.6,10150.4,-60.268682868286795,10064.946199081245,0.8852950138531723,-0.0002860538458070281,3.15,0.20227476755349824,3.15,0.0,-0.39389684,FastCharge_000012_CH37,FastCharge_000012_CH37,851,6
1.10792742,1.05804554,0.049881880000000045,-0.0003109476339633932,1.0573761000000002,0.048873362743284826,-1.6720505250523737e-05,-0.005075030000000013,0.015242322348058224,0.015137263387441636,-0.0001050589606165879,-3.107228089194112e-07,39.379998474121095,0.00810418116091401,39.893035888671875,35.84209499359131,0.006190699552438098,7.308230075836182,10700.8,627.2,10073.599999999999,-59.90691869186915,10051.945538730299,0.8851442292159646,-0.00027462906705087145,3.15,0.20227476755349824,3.15,0.0,-0.39406125999999997,FastCharge_000012_CH45,FastCharge_000012_CH45,924,6
1.10035002,1.0543483299999998,0.046001690000000206,-0.00027275357455745905,1.0491925,0.04780520020374065,1.8392361836177587e-05,-0.005252034999999984,0.0184590520337224,0.018197713978588582,-0.0002613380551338175,-1.1252409460269932e-06,36.623533706665036,0.007640314293880622,37.2458381652832,33.622534942626956,0.004484586855902387,5.879529552459717,10726.4,512.0,10214.4,-60.840900090008965,10079.518464688677,0.8774135851978225,-0.00028250749007022657,3.15,0.20227476755349824,3.15,0.0,-0.3871242600000002,FastCharge_000012_CH5,FastCharge_000012_CH5,787,6
1.1373947100000001,1.0817461800000001,0.05564853000000003,-0.0003260734965496583,1.0729031999999998,0.05962446495715162,-1.89556273627378e-05,-0.005905062999999995,0.016605809703469275,0.016669812984764575,6.400328129529953e-05,8.49359164429685e-06,36.867216453552246,0.004504042910699997,37.61469268798828,33.1800400352478,0.0010837134319206924,6.571143360137939,1971.2,678.4,1292.8000000000002,-7.7176357635763555,1244.062547623712,0.884938874174014,-0.00030114265465640364,3.15,0.20227476755349824,3.15,0.0,-0.48423928000000016,FastCharge_000013_CH13,FastCharge_000013_CH13,906,4
1.1162714800000002,1.06001794,0.05625354000000016,-0.000330065956795678,1.0507991,0.05977670046449947,-2.2379838583856923e-05,-0.005745628000000016,0.016514433920383452,0.016274775750935076,-0.0002396581694483757,6.429732288464428e-06,36.22966411590576,0.003031523344290079,37.12896728515625,32.73393339157104,0.0011216139657484233,6.0811865234375,1971.2,678.4,1292.8000000000002,-7.646204620462039,1243.940721417223,0.8836852426538306,-0.00029135414953831545,3.15,0.20227476755349824,3.15,0.0,-0.4853249799999999,FastCharge_000013_CH14,FastCharge_000013_CH14,789,4
1.14307659,1.0864692599999999,0.05660733000000007,-0.00032580568076807714,1.0785451000000001,0.059145663302755135,-2.282564296430019e-05,-0.005731340999999992,0.016792296804487704,0.016804214008152484,1.1917203664779663e-05,7.77181417885533e-06,35.841919021606444,0.008499822562212291,37.566532135009766,32.38911293029785,0.004469640430229492,6.00576639175415,1843.2,601.6,1241.6,-7.38736273627362,1253.3389798454366,0.8777029171568717,-0.0002954322099826425,3.15,0.20227476755349824,3.15,0.0,-0.47943216,FastCharge_000014_CH23,FastCharge_000014_CH23,863,4
1.1281771699999998,1.07706933,0.05110783999999979,-0.00029912309270927227,1.0697117,0.05376330449146049,-3.0824585658568674e-05,-0.004788033999999965,0.01676603052765131,0.01678340882062912,1.73782929778106e-05,9.264265841776815e-07,35.422304496765136,0.007769183008083472,37.208404541015625,32.06137638092041,0.0034981064634783524,5.916008605957031,8755.2,576.0,8179.200000000001,-48.44798079807978,8078.46068505628,0.8765383067143957,-0.00028160912716765514,3.15,0.20227476755349824,3.15,0.0,-0.4359834399999998,FastCharge_000014_CH24,FastCharge_000014_CH24,858,4
1.11120464,1.0610346800000001,0.05016995999999985,-0.00031131281248124423,1.0600003999999998,0.049184428059797294,-1.4562804080410513e-05,-0.005633261000000005,0.01480258870869875,0.014543939847499132,-0.00025864886119961704,-1.8061009036449948e-06,40.49237319946289,0.011891383855792742,41.51066207885742,36.73446388244629,0.011493860674519681,8.234672164916992,10688.0,614.4,10073.6,-59.882340234023374,10053.525797768658,0.894331760505066,-0.00026054826259092805,3.15,0.20227476755349824,3.15,0.0,-0.39639413999999995,FastCharge_000015_CH12,FastCharge_000015_CH12,1268,6
1.1237132300000001,1.0739417100000002,0.04977151999999996,-0.0003004825976597679,1.0717411000000001,0.04982403293803378,1.2830663066629326e-07,-0.00544119600000002,0.015228887461125851,0.015153255686163903,-7.56317749619484e-05,-3.1015557115981536e-07,32.99583789825439,0.0013861603827009425,34.409645080566406,32.1103466796875,0.002727197738084383,1.9027534675598146,10700.8,588.8,10112.0,-60.1680648064806,10065.605854711383,0.8875536192849495,-0.0002825879402496604,3.15,0.20227476755349824,3.15,0.0,-0.40205515999999997,FastCharge_000015_CH14,FastCharge_000015_CH14,1049,6
1.11862731,1.06856657,0.05006073999999994,-0.00030853547314731216,1.0673251,0.049208690911138706,-1.1708303630364907e-05,-0.005151110000000006,0.01557627022266388,0.015545703005045652,-3.05672176182277e-05,-1.0049746263109897e-07,37.60562538146973,0.009233849288249081,38.255226135253906,34.188228645324706,0.004165897066086037,6.315333156585694,10700.8,588.8,10112.0,-60.01828982898286,10065.73729233979,0.8814376161393388,-0.0003037730560885275,3.15,0.20227476755349824,3.15,0.0,-0.3968334800000002,FastCharge_000015_CH20,FastCharge_000015_CH20,818,6
