dQ_3.5V,dQ_3.45V,dQ_3.4V,dQ_3.35V,dQ_3.3V,dQ_3.25V,dQ_3.2V,dQ_3.15V,dQ_3.1V,Q_slope_cyc2,Q_slope_cyc10,Q_slope_cyc50,Q_slope_cyc99,TTI_first10,TTI_last10,TTI_slope,EE_last10,EE_delta,CE_mean,CE_slope,ID_clean
-1.3089079999999853e-06,-8.835909999999991e-05,0.00027615632756011754,0.0004279572821491752,-0.0007079997289463,-0.0011798995973481656,-0.0029459555801007176,0.004083838669531381,0.04103790035132432,0.044259052731970186,0.04377063420967664,0.043997054474471414,0.04144869690445231,2277.7577559407555,1630.7600325520834,-4.154117794933793,0.878473018971027,0.13910849296721794,1.0153574467278907,-0.0008958111344781011,FastCharge_000004_CH2
-0.00010475498459999998,-0.0005256085000000001,0.000994669495256274,0.0014989787590206222,0.0010035033859085232,0.0018814234037470012,0.007071711369659249,0.05026908054013604,0.01880485348599903,0.04847852451967788,0.050898646514755286,0.04828014879746773,0.04446920736307226,2358.1150712076824,1666.6107779947918,-4.453490744411344,0.8807158696706757,0.07739096634219977,1.0085302801998937,-0.00048698758317999613,FastCharge_000004_CH3
3.7534511600000004e-05,0.00049720217,0.0003911817923165743,0.00016678223180854271,0.00037008401972457236,0.0007323433719816051,0.0032136270078116508,0.03079022697069475,0.0266168530316791,0.04246149373994648,0.0458500257628077,0.04428376288648925,0.03907138040572041,5655.657219645183,1979.9346598307293,-21.72659837592645,0.8629990058729827,0.05354126673712478,1.0035462724063786,-0.0002153170339513376,FastCharge_000005_CH18
-1.3684026000000021e-06,-0.00017360662,-3.893510000000039e-05,-6.20158000000006e-05,-0.0003921718473353913,-0.0007419257259701009,-0.0034874304958286695,-0.01294227971587597,0.0009013749998506571,0.05135799393630491,0.05327190227732635,0.05365136980366702,0.05206252637622911,6847.857982991535,1558.9982580566407,-31.55978901151833,0.8803471389148789,0.04285419453658901,1.005030886733715,-0.00027726526895474065,FastCharge_000006_CH11
-2.3886243000000004e-06,0.00014178181000000002,7.613337917621813e-05,9.335321577203046e-05,-0.0002809496898106556,-0.0002478377787575939,-0.0009158985402809294,-0.005655585373082417,0.004477562866973206,0.050255929584627324,0.05190301573874104,0.05210390435910305,0.050285888758253953,6963.554134928386,1651.0464973958328,-31.466969237744053,0.8776949113261454,0.04474852776670035,1.0048091270652844,-0.00027930182739178164,FastCharge_000006_CH35
4.854328999999998e-06,3.75553999999998e-05,-0.00011772204904731375,-0.0001725079660585046,-0.000298864297089748,-0.0005836995348968074,-0.002258019582851864,-0.009621963199963002,0.0019496515653605329,0.05015105039542965,0.05257968755941473,0.05253723307593339,0.05058256962027791,6956.315451660157,1496.020847167969,-32.543657783454115,0.8779347524431147,0.039336342817519965,1.0044662753837654,-0.00024768638480277894,FastCharge_000006_CH3
-0.00011498380169999999,-0.0001257035999602614,-0.0005980658157932598,-0.0009338323848144085,-0.00032050108521689685,-0.0006249207884121283,-0.0027253624951585204,-0.010866137098338058,0.002254255148615103,0.050338187418522695,0.05192369348422541,0.05210093327632422,0.05078302119279271,6904.228080647787,1554.8875773111977,-31.908732778526858,0.8794339201520263,0.042131634190824,1.004649050968046,-0.0002750395417848829,FastCharge_000006_CH43
0.0001910043917,-0.0006790351293029678,0.00013127205803651135,0.0002630416254760827,-0.0005684485196997425,-0.0010396195781404577,-0.00452610452965773,-0.023670045682273516,-0.010115605598735089,0.044983116632635975,0.04683363219848744,0.04750778952527334,0.04699673139929693,6652.439356689453,1423.5499951171876,-31.29876273967727,0.8762517164481339,0.041443759922585754,1.0048452984945089,-0.0002776082057650201,FastCharge_000006_CH48
-4.203856199999999e-05,-0.00016518040000000015,0.00014226745815242546,-7.793296128128825e-05,-0.00012464070476662058,-0.00020603259930937132,-0.0009336690408026441,-0.00349401786192316,0.006814718272924014,0.04826862374812568,0.049795231763549275,0.05026521499630254,0.04801594804282587,6820.723196207682,1559.9417358398434,-31.3186543369913,0.8754453634243268,0.045010181259514837,1.0049432568774253,-0.0002797153134995524,FastCharge_000006_CH8
0.0001432528201,-0.00017253607740918663,4.942277115383125e-05,0.0002110345509836976,0.0003147746152464062,0.0006513217669067463,0.0028738910302747098,0.03072164113287082,0.04153042298395182,0.04547878149358545,0.04664246483101532,0.044068072383846794,0.04107344089324526,5836.441799723308,1658.4264302571617,-24.754604871204872,0.8614078841888674,0.052924663217093104,1.0045156481081288,-0.0002656074150922767,FastCharge_000008_CH47
3.7674332599999997e-05,0.00014508128719877315,4.6089099999999626e-05,8.36652999999998e-05,0.0003511142415344743,0.0009231527065139099,0.0032482524201445165,0.03408530356781456,0.04042105528369955,0.04622457130160171,0.04709609164984254,0.044865016614445155,0.041714604556717584,5824.922474986668,1674.2577065600003,-24.59715375568916,0.8617132470294259,0.05356451201731727,1.0047540696903248,-0.000267676736803009,FastCharge_000008_CH48
-5.607867000000002e-07,-4.881708000000005e-05,0.000407710549375048,-0.0005812428814330898,0.00030426271388844794,0.0006473130331485707,0.0027864198927336076,0.02892781504290942,0.026070544638366555,0.05153750093807346,0.05057163059017381,0.05021266553893835,0.04825082939356857,5575.607477213542,1807.2207165527343,-22.442461219095517,0.8698131309826278,0.05146904704491073,1.0037666891978,-0.0002101283857446909,FastCharge_000009_CH4
8.514071e-05,-6.925876134099653e-05,-1.3847400000000128e-05,0.00012989141449936022,-1.2089548947331885e-05,6.397690083216612e-05,0.0010065850552846145,0.02247959589978013,0.0343519440023467,0.04318040197109294,0.04538931141387646,0.044029799103533274,0.0397355898452654,5454.404333089193,1767.1868872070313,-22.452027771429467,0.8620821692769542,0.0531890157208027,1.0037276189119526,-0.00021017420810366487,FastCharge_000009_CH7
-1.6728257000000008e-06,8.274759999999997e-05,-0.0004292419507700841,-3.3214977814464974e-05,3.7055834084028655e-06,8.376842558087405e-05,0.0007422467837019872,0.022671535820306288,0.035332371353709036,0.042034001212284025,0.04597543167508716,0.04407938248854732,0.03850795950810246,5553.68504313151,1895.7202783203127,-21.670605678463325,0.8623105910333031,0.05353044056266398,1.0036220110858165,-0.0002103331502791276,FastCharge_000009_CH8
6.549663556258064e-05,-0.00027499024999999994,-7.028195174471228e-05,0.0008404095736760557,0.00011628488581860198,0.0005531402472994384,0.00249788450574049,0.031611137745495094,0.04165135040013174,0.04349205444409007,0.04471188303753366,0.04224447874868685,0.03904454006686747,5686.81819132487,1989.833379313151,-21.913025239462403,0.8609646093515548,0.05514846405128937,1.0037287301137083,-0.0002141517839342601,FastCharge_000010_CH44
0.00022000467335922557,-5.0622119999999904e-05,-0.00030442932605107735,-0.00019995235929274376,0.0001363056166524268,0.00034343274046315375,0.001759274099007474,0.02136828396666665,0.027824350781450014,0.04872422288460272,0.05110904928722751,0.04955204598134503,0.045735141307232115,5707.458057454428,2014.7189583333334,-21.792213672294963,0.8704330821448204,0.050832048348929626,1.0040580291498038,-0.00021311438072230742,FastCharge_000011_CH26
2.7607798999999997e-05,4.911226209072415e-05,-0.000683694942538603,-0.0006435940041361115,-0.00015304432554352765,-0.00023055751232960164,-0.0007687370482692829,-0.001146989542262361,0.010301960130084331,0.04831679313501043,0.050116310410233046,0.049993788759205876,0.04768759219848338,7047.131247151692,1562.1025846354164,-32.68034033117665,0.8732325183720615,0.04581940154541875,1.0048398110231438,-0.00027595552726224817,FastCharge_000012_CH21
1.4442192600000003e-05,-0.0005493082774364656,0.00035172922758247875,-0.0001565628624297889,-0.00040875438687015993,-0.0007603101669952893,-0.002227934728412914,-0.023201005415504766,-0.009150781582260903,0.03988716057541968,0.04252754905230914,0.04302718231614146,0.04172681160425643,6875.376127929689,1508.5710054524739,-31.962536271669148,0.8711497015008132,0.043446622802413515,1.0050141278408693,-0.0002780846120617118,FastCharge_000012_CH5
-1.8450101e-06,-0.00035310965,-0.00021539690795718998,-0.0002763962187366815,9.924575753087611e-05,0.00016483077088217182,0.0010905846185210039,0.009382271480136595,0.01479554388183324,0.04892181880594734,0.050374147794734134,0.04917691162224371,0.047397670655935364,2377.3497058105468,1729.6643314615885,-9.856484010070924,0.8779523899543948,0.046098309237932567,1.0051211812822853,-0.000263837011306046,FastCharge_000013_CH13
0.00015828648169999998,-0.00055382873,-0.0003485686382227399,0.00025357479108689424,-0.00024999322244306267,-0.0004684368241166144,-0.001838333698637666,-0.007601333472206623,0.004898511492545665,0.0468617144549651,0.049115461005377725,0.048483478091560235,0.046959767053619594,2351.768119710287,1706.9705940755207,-9.76086481350772,0.8770959978531389,0.04531140675210332,1.0050639013872036,-0.0002690869172603859,FastCharge_000013_CH14
-2.4468621000000012e-05,0.00016887676777140677,0.00036690180317219215,0.0004292525698666788,-0.00013989027001926405,-0.0002462138176465116,-0.000548461672590414,-0.001825888210963078,0.007385471625780293,0.04557514900557096,0.04719850897689054,0.04639274557947046,0.04522266112703965,2264.158607991537,1635.5810563151042,-9.260688806258548,0.8705992629488362,0.04564195919557956,1.0049417472678532,-0.00025904417091289305,FastCharge_000014_CH23
-0.00020275632900000002,0.0008618454378612934,-0.000345582652311288,-0.00017014851304351063,-2.380973592771944e-05,-4.656293245446086e-05,0.0002464328836504284,0.004379553225128507,0.013356120571497043,0.044455478094124624,0.045827603297111774,0.04504762728274597,0.04335387396718624,5608.36284016927,1628.7199393717449,-23.573334407781577,0.8692682965762545,0.04175471478397774,1.0041370056852899,-0.00023077903588702734,FastCharge_000014_CH24
5.8039107199999994e-05,0.00017355064811081823,-5.879604408114917e-05,-0.0001549155869122144,-0.00022858201150568157,-0.0004084269072609538,-0.0021351872005651445,-0.0037324585983813385,0.007312716909908201,0.05410082692950054,0.05541545964983257,0.05560593427740044,0.053885920432199884,6918.959420572915,1574.653614908854,-31.911226608696012,0.8823780872625685,0.043194515324567084,1.0048141401488704,-0.00027973607264757854,FastCharge_000015_CH28
-2.2449402999999987e-06,-0.00045948685412044933,-0.0005458574443003785,-0.0002996104632598815,-0.00020186518145689364,-0.000333331973212031,-0.0015368233402912046,-0.003749205042678838,0.0065441162877063475,0.05445728724700513,0.05611666134841305,0.05641182073321344,0.054218943296264865,7011.074003092447,1673.5879231770832,-31.676299067284635,0.8815614937102287,0.0441949602406988,1.0048301044526535,-0.00027978175559906937,FastCharge_000015_CH36
8.546202600000001e-06,0.00017428851999999996,0.0001652975513151537,0.0001818196065397756,-0.00031874488177139823,-0.0006165184170828369,-0.002439443899532996,-0.008401433570482175,0.005248388256522629,0.05107900370021581,0.052632503990303774,0.052821877792290084,0.05125859734990038,6935.706366373697,1553.5646614583331,-32.188253859858634,0.8803281258194398,0.042765222937396374,1.0048370054690685,-0.0002780362745282017,FastCharge_000015_CH44
-2.58481884e-05,0.0001588910999999998,-1.83534394513807e-05,0.00037254359251568704,-0.000489129614036788,-0.0009092083223379496,-0.0031163107938606133,-0.018360128849512353,-0.006914130184004552,0.04667379767124696,0.049688172503647106,0.04978274637222874,0.04818359524549075,7030.346988118489,1581.42568766276,-32.455050332254885,0.8764478068024205,0.04265623448730682,1.004962249808171,-0.00027967263673848444,FastCharge_000015_CH4
5.3473566544132254e-05,-0.00037591309999999994,6.892290202575781e-05,-0.00036638130000000123,-0.00023077682911936195,-8.949294326988586e-05,0.0005322156243179957,0.023577812583788244,0.04038156503228185,0.04223989829793446,0.049367689368096615,0.047584744786550594,0.038333614686007295,5577.161218668621,1889.5694510904948,-21.788067135595387,0.8648137111332044,0.052216736117780105,1.0038684055509806,-0.00020772371891583313,FastCharge_000016_CH17
-0.00019570993399999997,0.0005246959911121057,-0.000671069609080339,-0.0009111400814618056,-0.00021406594174113065,-0.00043983731247547453,-0.002083833410905983,-0.01253147175680025,-0.0014473558697915,0.05073809394314848,0.052613320568984816,0.05345869661458136,0.05151358247350794,6802.20262532552,1562.4241613769532,-31.29389395614365,0.8832688555844784,0.04260126696705968,1.004803628983582,-0.0002752734571293951,FastCharge_000017_CH17
6.866480699999999e-05,0.00011349617717573029,-0.0007488187872470922,-0.0007162462871209505,-0.00044768461613065545,-0.0008493153920425128,-0.003583796302427507,-0.020334474564880467,-0.005772528244153086,0.0469138685699008,0.049553630334702344,0.0501782229562933,0.048422397046001854,1696.9355806477865,1534.5947420247398,-1.0268051429166412,0.879467333133048,0.04345506190499826,1.0050014911553218,-0.00028173859567605895,FastCharge_000017_CH1
-6.100864299999999e-09,-0.00016569976593795255,-0.0005894633570086749,-0.0005194602052979976,-0.00047000538058590384,-0.0008941981843682868,-0.004605624479497757,-0.02525588622727587,-0.014685503043952886,0.052614978801801236,0.05407623595996271,0.055450249624394016,0.05498863892480816,6827.185289306642,1596.2885253906247,-31.230044375140633,0.8879426570196098,0.03967542551928149,1.0043779151286827,-0.00027497643810932374,FastCharge_000017_CH41
-0.0002573983008027018,0.00024008342999999978,-0.00032854433318969074,-1.3956197847358152e-05,-0.0004632284690443255,-0.0007983810970617344,-0.002723488448573931,-0.03401579241124883,-0.031025373874826956,0.04526902971065055,0.04718591568135194,0.04843171748380258,0.04912592709314766,6854.271284993489,1593.7653076171875,-31.23237271691036,0.8825043131514734,0.03908555377531353,1.0048086555399063,-0.00028319397832992694,FastCharge_000017_CH6
-0.00020103267909999997,-0.0004474540031942201,0.0005259245999999994,-0.00031462456576772727,-0.00023755014325460046,-0.0006434446195681745,-0.002579341982695313,-0.015922059514796527,-0.0027275456604367587,0.04954455651276125,0.05158620346871755,0.05238493686313136,0.050595710207417,6652.839720865884,1530.038470458984,-30.544987419029965,0.8817908244940977,0.04263685900562986,1.0048184493789905,-0.00027718333103180957,FastCharge_000017_CH9
0.000268591375,-0.0007696122991352885,0.0005096451,0.0002065329874148033,8.890562443914125e-05,0.0003260283090764267,0.0015742645427596971,0.022493114976792322,0.03399618882151345,0.04712986463548465,0.047990103680524095,0.045893482700064034,0.04368074287180101,5767.6670096842445,1672.5394669596353,-24.26309191309754,0.8666081797732013,0.047800779756868916,1.004362894821267,-0.0002531638335397842,FastCharge_000018_CH18
2.616202000000006e-07,-0.00016416597,-7.536973052589763e-05,0.0008059644168436648,0.00029733779802492213,0.0006329500324125797,0.0026202461874487784,0.025558697393103125,0.03019038296965132,0.04947759819791746,0.050589812983363985,0.048759136216753915,0.046091809982273586,5931.617858560001,1688.1049155199998,-25.190406068485235,0.8697082501115189,0.04980659760370154,1.0048765484192892,-0.0002667282042124456,FastCharge_000019_CH29
-0.0001514488283,-0.00038046094275982366,3.296810000000001e-05,9.399801141753844e-05,8.815712705323789e-05,0.00022725630114261638,0.0013375521236217436,0.015637124363633348,0.024127709146780474,0.04806415056281982,0.049347150704937295,0.04791235736662144,0.04559895366021199,5945.332128499351,1718.9842110188802,-25.04933290540968,0.8687401579519889,0.04950283408862599,1.0048922103652087,-0.00026393136992712915,FastCharge_000019_CH30
0.0001741191737,-0.0006879693930168464,0.00026449470000000034,0.0004838054945984797,8.228826001120682e-06,0.00017366066660557192,0.0011565045988776793,0.025199801181149006,0.03592778609890468,0.044698616171415656,0.04717196345374131,0.04371129523271023,0.04099608526486433,5619.940975748698,1932.3439078776041,-21.86188494855345,0.8641267871103884,0.053621168316871914,1.0038559660517261,-0.00021374689971318583,FastCharge_000020_CH23
-3.755116999999997e-07,5.391076999999996e-05,-0.0002535669056173222,0.0008316330989772197,0.0001338201475653781,0.0004750402527340068,0.002705331435853525,0.03951175823821837,0.04857767882186276,0.046147712795665416,0.04697525633612482,0.04431359565310872,0.040843596736072005,5678.2113236490895,1985.903506673177,-22.01477099223594,0.8632409077849319,0.05370271412276506,1.0036099543800463,-0.00021256691441989028,FastCharge_000021_CH28
1.4799390000000043e-07,-0.00030221714,4.036409239544913e-05,0.0006001238296485514,-5.980127145708766e-05,-3.7624875807839436e-05,0.00048794208427649366,0.015248342199117193,0.027343087438065572,0.0451165843409875,0.0483987423837723,0.04726038852944348,0.0425119036231155,5572.9872375488285,1920.9168566894527,-21.633114639564546,0.8658427733878857,0.05213218694060551,1.003777413943791,-0.000211455808508208,FastCharge_000022_CH24
-4.05742819e-05,-0.0002410500587376927,0.0007839821377448155,0.0006793825275100878,0.00026113782603143405,0.0005649810885625974,0.0024398241254761435,0.023797278951841278,0.028123412089679944,0.04926870909400085,0.05044568335815334,0.049312905185313484,0.04613590550975797,5900.963934293335,1679.2397048533337,-25.049237792355225,0.8721820463967195,0.05029911943726806,1.004747547251481,-0.0002683775134560474,FastCharge_000023_CH37
-0.0002830936911,0.00036822300061120574,-7.694085842509463e-05,0.00010858160323655441,0.0002272954111369463,0.0005447074311821787,0.002447368463067902,0.02517135879147009,0.030232732703465215,0.04924580472618154,0.0500273876286544,0.049349377323584,0.0458798471024854,5920.041382506667,1725.0325207466667,-24.881549455732763,0.8725081472337706,0.04893124923369008,1.0045925086725627,-0.0002642138177880856,FastCharge_000023_CH38
0.00031273354170000006,-0.00014427432000000003,-0.0002941457853153952,-0.00021911137734612757,0.00014988950978341367,0.00039280555461358377,0.0023212741817918367,0.024909573380544114,0.03745644792143232,0.046430830878211586,0.04650737809320576,0.04514833126343823,0.04260451158676599,5675.904257405599,1989.4762341308592,-21.772766542523392,0.8624157489087103,0.0541880796184524,1.003661740734526,-0.0002113960933352476,FastCharge_000024_CH45
3.779147610000001e-05,5.1525900000000055e-05,-0.0004071822833229726,0.00013332630000000012,-2.8381444134431555e-05,-3.0291835594130345e-05,-4.46850459008552e-06,-2.1084887652289552e-05,0.006239595161144806,0.044194630008931646,0.04579461953258931,0.04517350116966957,0.0437741101456134,2215.5799426269527,1593.4470263671876,-9.021753706181164,0.87306632586104,0.04439974883705722,1.0044747813372645,-0.00025615158669690984,FastCharge_000025_CH7
-1.1106349e-06,0.00010427849999999992,0.0004400749063829391,0.0014029597351407066,0.0021212721544496375,0.003994133824063752,0.009727931331750553,0.060984080637722954,0.08624028554203494,0.03674330539724297,0.03772468434705268,0.032910650856098976,0.02759710742956685,1914.7148986816405,1283.6708223470055,-4.510562042483543,0.8519314362264195,0.015525395888448812,0.999895518111717,-3.13371414259285e-06,FastCharge_000026_CH5
-4.08951871e-05,-0.0004924422234037322,-0.00034702391799874485,0.0002719859345993959,-0.0007670943007290747,-0.0013865074322542761,-0.0029857762823625594,-0.013110657895770789,-0.003219142204476444,0.036319685222577884,0.04058824394579527,0.03799241219981541,0.03727807910894768,2143.833129475912,1462.1694181315102,-4.213061901429392,0.8662122214202064,0.1364609587738106,1.0148882865011024,-0.0008732033396955601,FastCharge_000026_CH6
0.000206992696,-0.0006599060500526589,0.00045774246058413433,0.000266057776334986,-9.297324251730972e-05,-7.248157502205352e-05,0.00025468685366412946,0.014595798375372865,0.026174121634705005,0.04567513164614692,0.04750517998612347,0.04656003317716032,0.04319361533838193,5569.9708105468735,1944.3903670247394,-21.510576125434802,0.8669879967259568,0.05052099856098058,1.0036782707636958,-0.00020930836557929279,FastCharge_000027_CH31
5.8732400000000603e-08,8.639199000000006e-05,-0.00018392321429680633,0.0007956239076164478,6.0362633027751314e-05,0.00020717870946971792,0.001225073159243216,0.009874866079653044,0.01629475447975892,0.048186164443448476,0.04937350333720724,0.04815576280423402,0.046573268563326345,5796.924045817058,1669.7632706705729,-24.5103404864168,0.8753998282202105,0.045054898105201024,1.00455370553893,-0.0002527884719048904,FastCharge_000028_CH19
-0.0001104699117,-0.0003087028301853034,-1.6374272555404884e-05,0.0002626605016859667,-5.676268518923708e-05,5.0643257192901914e-05,0.0005531226556485108,0.007702406392810196,0.013185329083365782,0.04951411740353351,0.05093048056246363,0.05006929844243184,0.04821172573251411,5813.864646809895,1691.8247428385416,-24.45610216959194,0.8771639142998702,0.049428713658747125,1.0052269034383654,-0.00029522443053549416,FastCharge_000028_CH20
3.7484383499999995e-05,0.00041077488132036167,-0.00037470304285908704,0.00044586394762237153,-0.00013122458153718222,-0.00023840044917682393,-0.00022669165794077933,0.012524129421959185,0.020238831834649085,0.04478799789750976,0.046830072406541426,0.04484252287724591,0.04284204436751725,2277.617973225911,1637.2954459635416,-9.259646092270359,0.8694282290200425,0.04725640691199673,1.004874204512577,-0.0002621455041929628,FastCharge_000029_CH10
4.7571932e-05,6.7457320676953675e-06,-0.00085770540500786,2.1239299999999822e-05,-7.955817045318322e-05,0.00011446249193691055,0.0016092631042969874,0.02289210648083742,0.027148396039997413,0.051512481407687744,0.052763736672061745,0.050545978823481975,0.0484777057595403,2253.5119490559896,1622.7338793945314,-9.267088048673033,0.8732912063742241,0.04678894773984121,1.0045772127419759,-0.000255892527455166,FastCharge_000029_CH9
-0.0002939726482,0.0007220135,-4.645539149447046e-06,-0.0005135983999999998,0.00011867343507315081,0.00039702799649427717,0.002015030413795006,0.031309965218171226,0.03863487560563039,0.04913684496838855,0.05024604205238328,0.04812793761817348,0.044929691193851574,5630.6750187174475,1978.8320979817713,-21.600858195438672,0.867942936241642,0.051957420026529255,1.0036964233691144,-0.0002114212927197632,FastCharge_000030_CH30
5.9392432e-06,-0.0003230183499999999,0.0005546819917127627,0.00023677519916275036,0.0005914611413811097,0.0012636985040823528,0.004783627732238928,0.07529554788890241,0.1042176786739889,0.04200803369112056,0.048944297762420354,0.044332163096403795,0.031121575837356644,5368.34088256836,1808.9876509602866,-21.001146132875007,0.844431789133899,0.0675171437148041,1.0036726798323308,-0.00021738492244796273,FastCharge_000031_CH9
-1.4097344999999996e-06,-2.532092000000002e-05,0.00017638216543025293,0.00044534024000805056,1.3152140895160772e-05,0.00015801713263873668,0.001557922496190689,0.02694293535207004,0.03920992065325285,0.04904530366967886,0.04963915233884326,0.047567036767719076,0.045041539537655974,5647.741337890625,1923.9856245930991,-22.135960659322745,0.8669957300238114,0.051426997271518005,1.0035580913147397,-0.000206016175213422,FastCharge_000032_CH22
-5.5207889000000014e-05,4.835363669913602e-05,-2.487799999999641e-06,1.8971500000000176e-05,0.00014118459567437867,0.000381426206925245,0.0022543216320669857,0.030765538960802086,0.03459081757541571,0.049172230550681456,0.04871847744384063,0.04745639374849983,0.04524536836066427,5577.696247558593,1928.017240397135,-21.69099711982915,0.8676478860253025,0.05188781247748331,1.0040349038175989,-0.00021194739113189793,FastCharge_000033_CH14
1.1949191799999999e-05,0.0003586306500000001,-0.0001212738835872397,-6.475947696278975e-05,-7.278026721956217e-05,-4.760283414532995e-05,0.0007119333848834841,0.01894177431139657,0.03148036932302373,0.04637165134901806,0.04752675238523594,0.04626480449027445,0.04331653997087068,5652.026881103515,1985.1866853841143,-21.757004429520087,0.8672797590378046,0.05210601098609635,1.0045083259522347,-0.000212064417231042,FastCharge_000034_CH27
-7.573609999999992e-06,0.0007180220565059787,0.00020797062607848032,0.00041312341009528634,0.000589226081511492,0.0014418749267405412,0.005793103611105757,0.07497346062240867,0.0933829158069821,0.044447749384572466,0.04576774130855064,0.04188666868311968,0.03430562787036686,5662.718127441407,2012.6730212402344,-21.53252841922373,0.8522060474833795,0.06285771334055501,1.0042247916715166,-0.00021488005989429032,FastCharge_000035_CH12
1.8974765000000008e-06,0.00031023391,-0.0002909886516492201,-0.000354830126898964,-0.0001430271541366275,-0.0003157471915788204,-0.0008653360021969453,-0.004888055936068142,0.0021193830770712685,0.03636952368905313,0.03814019040431585,0.038077455702418626,0.036506766004081384,5428.424157714844,1874.6405566406247,-21.263677452095784,0.8591682069237636,0.04759678658061439,1.0039920911211593,-0.00021679686525455223,FastCharge_000036_CH48
